"Date","Price","Open","High","Low","Vol.","Change %"
"04/27/2017","105.47","105.96","105.98","104.67","5.78M","-0.58%"
"04/26/2017","106.08","106.40","107.48","105.97","6.69M","-0.61%"
"04/25/2017","106.73","106.30","106.97","106.18","4.62M","0.76%"
"04/24/2017","105.93","105.79","106.41","105.37","4.54M","0.99%"
"04/21/2017","104.89","104.80","105.43","104.29","5.43M","0.01%"
"04/20/2017","104.88","104.40","105.69","104.36","4.99M","0.62%"
"04/19/2017","104.23","105.89","106.14","103.83","6.67M","-1.37%"
"04/18/2017","105.68","105.81","106.68","105.32","4.25M","-0.46%"
"04/17/2017","106.17","106.17","106.48","105.65","5.28M","0.07%"
"04/13/2017","106.10","108.64","108.73","105.93","6.89M","-2.63%"
"04/12/2017","108.97","109.36","109.36","108.45","5.05M","0.00%"
"04/11/2017","108.97","109.53","109.54","108.06","3.96M","-0.42%"
"04/10/2017","109.43","109.12","110.20","108.97","4.81M","0.52%"
"04/07/2017","108.86","109.38","109.58","108.67","4.89M","-0.39%"
"04/06/2017","109.29","109.12","109.65","108.75","3.93M","0.60%"
"04/05/2017","108.64","109.65","110.67","108.56","6.40M","-0.02%"
"04/04/2017","108.66","107.88","108.72","107.01","4.69M","0.80%"
"04/03/2017","107.80","107.22","107.97","106.38","5.80M","0.40%"
"03/31/2017","107.37","107.70","108.14","107.05","6.16M","-0.38%"
"03/30/2017","107.78","108.15","108.68","107.20","6.80M","-0.27%"
"03/29/2017","108.07","106.95","108.08","106.88","4.92M","0.84%"
"03/28/2017","107.17","106.28","107.74","106.12","6.33M","0.84%"
"03/27/2017","106.28","107.00","107.35","105.82","6.48M","-1.58%"
"03/24/2017","107.99","107.93","108.42","107.70","6.34M","0.11%"
"03/23/2017","107.87","108.29","108.86","107.75","5.45M","-0.48%"
"03/22/2017","108.39","107.65","108.85","107.52","8.11M","0.32%"
"03/21/2017","108.04","108.06","108.23","107.40","7.41M","0.35%"
"03/20/2017","107.66","107.27","107.85","107.02","5.30M","-0.02%"
"03/17/2017","107.68","108.00","108.42","107.68","14.35M","-0.17%"
"03/16/2017","107.86","108.81","108.88","107.44","8.89M","-0.94%"
"03/15/2017","108.88","108.08","108.98","107.54","9.47M","1.42%"
"03/14/2017","107.36","108.47","108.57","107.12","9.94M","-1.82%"
"03/13/2017","109.35","110.51","110.81","109.31","6.37M","-1.14%"
"03/10/2017","110.61","111.40","111.41","109.44","6.56M","0.52%"
"03/09/2017","110.04","109.31","110.17","108.51","7.25M","0.39%"
"03/08/2017","109.61","111.68","111.92","109.40","9.07M","-1.97%"
"03/07/2017","111.81","113.54","113.88","111.69","6.66M","-1.20%"
"03/06/2017","113.17","113.25","113.50","112.67","4.73M","-0.33%"
"03/03/2017","113.55","113.76","113.89","113.21","4.91M","0.17%"
"03/02/2017","113.36","113.67","114.27","113.31","5.89M","-0.46%"
"03/01/2017","113.88","112.92","114.39","112.88","7.35M","1.23%"
"02/28/2017","112.50","111.66","112.76","111.49","7.03M","0.67%"
"02/27/2017","111.75","110.65","112.27","110.37","7.28M","1.48%"
"02/24/2017","110.12","110.90","111.02","109.47","6.19M","-0.81%"
"02/23/2017","111.02","111.34","111.83","110.75","8.66M","0.58%"
"02/22/2017","110.38","111.19","111.78","110.31","5.73M","-1.20%"
"02/21/2017","111.72","110.73","112.31","110.60","6.62M","1.26%"
"02/17/2017","110.33","110.42","110.57","109.27","8.11M","-0.32%"
"02/16/2017","110.68","112.99","112.99","110.43","9.48M","-1.68%"
"02/15/2017","112.57","112.21","113.24","112.21","7.05M","0.04%"
"02/14/2017","112.52","112.68","113.07","111.78","5.81M","-1.22%"
"02/13/2017","113.91","113.36","113.99","113.05","4.86M","0.76%"
"02/10/2017","113.05","112.75","113.45","112.37","6.19M","0.70%"
"02/09/2017","112.26","111.91","112.63","111.69","4.61M","0.61%"
"02/08/2017","111.58","111.13","111.79","110.32","5.19M","0.17%"
"02/07/2017","111.39","112.98","113.10","111.11","6.04M","-1.41%"
"02/06/2017","112.98","113.28","113.50","112.45","5.64M","-0.52%"
"02/03/2017","113.57","112.41","114.28","112.14","6.62M","1.21%"
"02/02/2017","112.21","111.17","112.24","110.71","6.29M","1.09%"
"02/01/2017","111.00","111.20","111.78","110.84","5.89M","-0.31%"
"01/31/2017","111.35","111.89","112.20","110.76","7.95M","-0.42%"
"01/30/2017","111.82","113.15","113.80","110.72","8.25M","-1.73%"
"01/27/2017","113.79","113.53","114.70","112.85","11.70M","-2.37%"
"01/26/2017","116.55","117.50","117.82","116.50","6.94M","-0.59%"
"01/25/2017","117.24","116.90","117.43","116.34","5.28M","0.75%"
"01/24/2017","116.37","115.85","117.11","115.61","5.02M","0.85%"
"01/23/2017","115.39","115.12","115.96","114.99","5.10M","-0.18%"
"01/20/2017","115.60","116.32","116.75","115.34","6.73M","0.02%"
"01/19/2017","115.58","115.89","115.96","115.29","3.43M","-0.31%"
"01/18/2017","115.94","115.68","116.04","115.40","4.86M","-0.29%"
"01/17/2017","116.28","116.40","116.77","116.11","4.67M","-0.09%"
"01/13/2017","116.38","115.86","116.88","115.61","4.95M","0.19%"
"01/12/2017","116.16","116.50","116.99","115.41","4.94M","0.20%"
"01/11/2017","115.93","115.15","116.45","114.86","6.16M","0.84%"
"01/10/2017","114.96","115.56","116.39","114.89","6.18M","-0.76%"
"01/09/2017","115.84","116.29","116.36","115.11","6.89M","-0.86%"
"01/06/2017","116.84","117.45","117.58","116.38","4.76M","-0.40%"
"01/05/2017","117.31","118.00","118.48","116.72","5.93M","-0.43%"
"01/04/2017","117.82","118.41","118.65","117.60","6.68M","-0.03%"
"01/03/2017","117.85","118.38","119.00","116.59","7.40M","0.13%"
"12/30/2016","117.70","117.44","118.24","117.31","5.02M","-0.10%"
"12/29/2016","117.82","118.01","118.42","117.48","3.21M","-0.08%"
"12/28/2016","117.91","118.31","118.86","117.75","4.09M","-0.26%"
"12/27/2016","118.22","118.50","118.90","118.11","2.99M","-0.17%"
"12/23/2016","118.42","118.41","118.69","118.05","2.68M","-0.29%"
"12/22/2016","118.77","117.94","118.99","117.77","4.99M","0.73%"
"12/21/2016","117.91","118.34","119.00","117.86","5.02M","-0.03%"
"12/20/2016","117.95","117.85","118.63","117.67","4.32M","0.25%"
"12/19/2016","117.65","118.37","118.45","117.42","5.77M","-0.36%"
"12/16/2016","118.08","117.84","118.58","117.42","13.75M","0.88%"
"12/15/2016","117.05","115.63","117.39","115.36","7.46M","0.94%"
"12/14/2016","115.96","116.71","117.88","115.76","7.88M","-1.24%"
"12/13/2016","117.42","117.90","118.31","116.03","8.64M","0.23%"
"12/12/2016","117.15","117.77","118.99","116.57","10.04M","1.16%"
"12/09/2016","115.81","114.99","115.99","114.97","5.77M","0.56%"
"12/08/2016","115.17","114.73","115.40","114.20","5.52M","0.64%"
"12/07/2016","114.44","113.04","114.48","112.82","6.43M","1.49%"
"12/06/2016","112.76","112.39","113.48","112.21","6.03M","-0.43%"
"12/05/2016","113.25","113.39","114.48","113.03","6.91M","0.22%"
"12/02/2016","113.00","113.20","113.81","112.28","6.17M","-0.26%"
"12/01/2016","113.29","112.79","114.91","112.53","11.79M","1.55%"
"11/30/2016","111.56","112.05","112.98","111.30","17.30M","2.03%"
"11/29/2016","109.34","109.10","109.72","108.40","7.46M","-1.05%"
"11/28/2016","110.50","110.95","111.57","110.38","6.41M","-0.45%"
"11/25/2016","111.00","110.54","111.22","110.12","3.24M","0.00%"
"11/23/2016","111.00","110.40","111.47","110.04","4.49M","0.34%"
"11/22/2016","110.62","110.79","111.00","109.31","6.44M","0.40%"
"11/21/2016","110.18","110.36","111.00","110.07","8.48M","0.90%"
"11/18/2016","109.20","108.57","109.67","108.15","6.82M","1.00%"
"11/17/2016","108.12","109.00","110.10","107.59","6.64M","-0.21%"
"11/16/2016","108.35","108.20","109.00","107.74","7.72M","-0.56%"
"11/15/2016","108.96","107.49","109.06","107.40","12.16M","2.22%"
"11/14/2016","106.59","106.15","106.73","105.59","7.66M","-0.05%"
"11/11/2016","106.64","107.48","107.65","105.94","7.94M","-1.07%"
"11/10/2016","107.79","107.54","108.50","107.24","8.74M","0.14%"
"11/09/2016","107.64","106.04","108.26","105.69","9.16M","0.33%"
"11/08/2016","107.29","106.57","108.19","106.42","8.05M","0.41%"
"11/07/2016","106.85","106.00","106.98","105.78","7.33M","1.98%"
"11/04/2016","104.78","105.25","105.49","104.38","7.09M","-0.58%"
"11/03/2016","105.39","105.53","106.19","104.95","5.70M","0.00%"
"11/02/2016","105.39","105.65","106.05","104.25","8.41M","-1.02%"
"11/01/2016","106.48","105.51","106.74","105.45","12.76M","1.65%"
"10/31/2016","104.75","103.82","105.46","103.78","12.34M","0.90%"
"10/28/2016","103.82","101.12","105.03","100.95","17.44M","3.90%"
"10/27/2016","99.92","101.51","101.98","99.92","9.90M","-1.26%"
"10/26/2016","101.19","100.32","101.53","99.87","6.35M","0.42%"
"10/25/2016","100.77","100.75","101.67","100.52","4.73M","0.11%"
"10/24/2016","100.66","101.56","101.58","100.06","6.08M","-0.63%"
"10/21/2016","101.30","101.06","101.56","100.63","5.62M","-0.56%"
"10/20/2016","101.87","101.64","102.22","100.69","4.82M","-0.39%"
"10/19/2016","102.27","102.47","103.69","102.24","5.91M","0.47%"
"10/18/2016","101.79","101.99","102.25","101.12","4.72M","0.42%"
"10/17/2016","101.36","100.94","101.48","100.62","4.54M","0.28%"
"10/14/2016","101.08","101.48","101.96","100.61","5.11M","0.29%"
"10/13/2016","100.79","101.49","101.72","99.61","7.88M","-1.33%"
"10/12/2016","102.15","102.74","102.83","101.60","4.94M","-0.86%"
"10/11/2016","103.04","103.78","104.10","102.68","5.34M","-0.90%"
"10/10/2016","103.98","103.21","104.42","103.21","5.98M","1.67%"
"10/07/2016","102.27","102.50","103.47","102.19","5.84M","0.09%"
"10/06/2016","102.18","102.32","102.70","101.34","4.36M","-0.05%"
"10/05/2016","102.23","101.99","102.86","101.75","5.91M","0.95%"
"10/04/2016","101.27","102.71","102.92","100.76","6.51M","-1.15%"
"10/03/2016","102.45","102.55","102.83","101.91","4.33M","-0.46%"
"09/30/2016","102.92","101.83","103.60","101.23","9.43M","1.63%"
"09/29/2016","101.27","102.00","102.27","100.48","8.15M","-0.86%"
"09/28/2016","102.15","99.52","102.28","98.75","10.19M","3.20%"
"09/27/2016","98.98","98.24","99.66","97.79","6.48M","0.20%"
"09/26/2016","98.78","99.49","100.28","98.66","5.78M","-0.44%"
"09/23/2016","99.22","99.34","100.55","98.87","7.40M","-0.76%"
"09/22/2016","99.98","100.52","100.75","99.84","5.42M","0.35%"
"09/21/2016","99.63","98.35","99.69","98.25","6.36M","1.98%"
"09/20/2016","97.70","98.17","98.48","97.68","5.77M","-0.35%"
"09/19/2016","98.04","98.33","98.85","97.99","6.18M","0.20%"
"09/16/2016","97.84","98.33","98.81","97.53","12.73M","-1.67%"
"09/15/2016","99.50","98.50","100.39","98.43","6.76M","1.10%"
"09/14/2016","98.42","99.12","99.95","98.17","8.20M","-1.02%"
"09/13/2016","99.43","101.65","101.65","99.17","9.30M","-2.76%"
"09/12/2016","102.25","101.20","102.55","100.57","8.15M","0.97%"
"09/09/2016","101.27","103.35","103.41","101.23","7.81M","-2.74%"
"09/08/2016","104.12","103.34","104.34","102.47","5.79M","1.21%"
"09/07/2016","102.88","102.75","103.05","102.24","5.28M","0.44%"
"09/06/2016","102.43","101.21","102.61","100.97","5.43M","1.49%"
"09/02/2016","100.93","100.89","101.46","100.26","4.68M","0.72%"
"09/01/2016","100.21","100.35","100.58","99.47","6.04M","-0.37%"
"08/31/2016","100.58","101.20","101.33","99.92","6.25M","-1.10%"
"08/30/2016","101.70","102.30","102.63","101.37","3.71M","-0.34%"
"08/29/2016","102.05","101.24","102.23","101.00","4.03M","0.72%"
"08/26/2016","101.32","102.11","102.48","100.86","4.78M","-0.56%"
"08/25/2016","101.89","102.29","102.29","101.53","4.49M","-0.30%"
"08/24/2016","102.20","101.40","102.29","101.28","5.18M","0.51%"
"08/23/2016","101.68","102.03","102.17","101.50","4.93M","-0.26%"
"08/22/2016","101.94","101.75","102.40","101.24","5.49M","-0.37%"
"08/19/2016","102.32","103.07","103.13","102.12","5.06M","-1.19%"
"08/18/2016","103.55","102.63","103.60","102.06","6.94M","1.30%"
"08/17/2016","102.22","101.50","102.30","101.02","5.31M","-0.39%"
"08/16/2016","102.62","102.77","102.93","102.33","5.38M","-0.15%"
"08/15/2016","102.77","102.61","103.06","102.42","4.89M","0.60%"
"08/12/2016","102.16","101.74","102.33","101.26","5.20M","0.75%"
"08/11/2016","101.40","100.65","101.86","100.39","4.84M","1.26%"
"08/10/2016","100.14","101.65","101.81","99.94","5.08M","-1.16%"
"08/09/2016","101.32","101.85","102.00","100.77","4.96M","0.12%"
"08/08/2016","101.20","100.99","101.68","100.72","5.45M","0.69%"
"08/05/2016","100.51","100.99","101.07","99.72","6.71M","0.12%"
"08/04/2016","100.39","100.28","101.08","100.00","6.09M","-0.22%"
"08/03/2016","100.61","99.65","100.64","99.29","6.61M","1.02%"
"08/02/2016","99.59","99.52","100.07","97.91","9.75M","0.48%"
"08/01/2016","99.11","101.33","102.10","98.61","11.55M","-3.29%"
"07/29/2016","102.48","100.53","102.66","99.85","10.16M","0.68%"
"07/28/2016","101.79","102.09","102.22","100.98","8.23M","-0.46%"
"07/27/2016","102.26","102.68","103.32","101.80","5.41M","-0.41%"
"07/26/2016","102.68","102.57","103.16","102.08","6.10M","-0.38%"
"07/25/2016","103.07","104.86","105.11","102.78","7.78M","-2.45%"
"07/22/2016","105.66","105.68","106.00","105.20","5.26M","0.26%"
"07/21/2016","105.39","105.40","105.85","104.87","6.06M","-0.19%"
"07/20/2016","105.59","105.93","106.13","105.00","6.80M","-0.42%"
"07/19/2016","106.04","105.98","106.27","105.65","4.63M","-0.05%"
"07/18/2016","106.09","106.67","106.75","106.02","4.93M","-0.88%"
"07/15/2016","107.03","107.33","107.54","106.39","6.16M","0.31%"
"07/14/2016","106.70","107.20","107.58","106.43","4.75M","0.05%"
"07/13/2016","106.65","106.78","107.20","105.86","5.96M","-0.12%"
"07/12/2016","106.78","106.30","107.30","106.18","8.38M","1.32%"
"07/11/2016","105.39","104.81","106.00","104.80","7.21M","0.59%"
"07/08/2016","104.77","103.88","104.97","103.00","9.04M","1.67%"
"07/07/2016","103.05","104.89","105.00","102.14","7.71M","-1.46%"
"07/06/2016","104.58","103.26","104.60","102.46","6.17M","0.98%"
"07/05/2016","103.57","103.50","103.87","102.84","7.77M","-0.56%"
"07/01/2016","104.15","104.78","104.88","103.78","6.12M","-0.65%"
"06/30/2016","104.83","103.56","105.00","103.28","7.65M","1.36%"
"06/29/2016","103.42","102.52","104.68","102.30","8.89M","1.76%"
"06/28/2016","101.63","101.22","102.00","100.64","7.17M","1.27%"
"06/27/2016","100.36","101.25","101.40","99.52","8.36M","-1.51%"
"06/24/2016","101.90","101.46","103.01","101.17","11.48M","-2.43%"
"06/23/2016","104.44","103.45","104.45","103.07","5.59M","2.10%"
"06/22/2016","102.29","103.50","103.55","102.19","4.87M","-0.92%"
"06/21/2016","103.24","102.69","103.45","102.27","4.94M","0.61%"
"06/20/2016","102.61","102.88","103.40","102.60","6.63M","1.02%"
"06/17/2016","101.57","101.44","101.74","100.40","8.76M","0.49%"
"06/16/2016","101.07","99.97","101.26","98.77","8.04M","0.44%"
"06/15/2016","100.63","100.63","101.64","100.25","5.63M","-0.64%"
"06/14/2016","101.28","101.76","102.05","100.52","6.92M","-0.80%"
"06/13/2016","102.10","101.50","103.10","101.38","6.36M","0.12%"
"06/10/2016","101.98","102.47","102.97","101.26","8.11M","-0.81%"
"06/09/2016","102.81","102.04","103.12","102.03","4.25M","-0.27%"
"06/08/2016","103.09","103.55","104.08","102.67","6.32M","-0.22%"
"06/07/2016","103.32","101.84","103.70","101.61","9.81M","2.13%"
"06/06/2016","101.17","101.34","102.04","100.92","5.95M","0.51%"
"06/03/2016","100.66","100.65","101.14","100.00","4.96M","0.13%"
"06/02/2016","100.53","100.40","100.57","99.72","6.71M","-0.59%"
"06/01/2016","101.13","100.24","101.38","99.89","4.82M","0.13%"
"05/31/2016","101.00","102.15","102.28","100.57","8.14M","-1.00%"
"05/27/2016","102.02","101.38","102.11","100.87","5.01M","0.51%"
"05/26/2016","101.50","101.85","102.37","100.97","4.15M","-0.27%"
"05/25/2016","101.77","100.82","101.98","100.82","5.43M","1.58%"
"05/24/2016","100.19","99.94","100.76","99.62","4.38M","0.82%"
"05/23/2016","99.38","99.18","100.13","99.07","4.23M","-0.41%"
"05/20/2016","99.79","100.30","100.40","99.49","4.71M","-0.06%"
"05/19/2016","99.85","99.26","100.08","98.52","6.24M","-0.21%"
"05/18/2016","100.06","100.90","101.27","99.44","5.93M","-0.68%"
"05/17/2016","100.75","101.07","102.18","100.34","7.03M","-1.51%"
"05/16/2016","102.29","101.87","102.60","101.40","6.78M","1.54%"
"05/13/2016","100.74","101.63","102.04","100.36","5.67M","-1.35%"
"05/12/2016","102.12","102.15","102.42","101.08","6.53M","0.97%"
"05/11/2016","101.14","101.24","101.74","100.15","6.85M","-0.13%"
"05/10/2016","101.27","100.64","101.29","100.41","6.70M","0.92%"
"05/09/2016","100.35","101.62","101.80","99.08","9.34M","-1.48%"
"05/06/2016","101.86","100.84","102.70","100.84","5.97M","0.43%"
"05/05/2016","101.42","101.85","102.60","100.86","6.47M","0.83%"
"05/04/2016","100.59","101.06","102.30","100.39","7.44M","-0.72%"
"05/03/2016","101.32","102.26","102.35","101.05","7.03M","-1.93%"
"05/02/2016","103.31","101.83","103.85","101.80","6.84M","1.11%"
"04/29/2016","102.18","101.14","102.63","100.61","8.83M","-0.21%"
"04/28/2016","102.40","103.13","104.26","102.05","7.60M","-1.40%"
"04/27/2016","103.85","102.90","103.94","102.38","8.38M","1.53%"
"04/26/2016","102.29","102.05","102.98","101.71","5.65M","0.77%"
"04/25/2016","101.51","101.47","101.77","100.83","6.61M","-0.49%"
"04/22/2016","102.01","101.74","102.50","101.50","5.75M","0.60%"
"04/21/2016","101.40","101.64","102.80","101.11","8.28M","-0.29%"
"04/20/2016","101.69","100.08","102.54","99.84","10.15M","1.18%"
"04/19/2016","100.50","99.00","100.53","98.16","10.58M","1.82%"
"04/18/2016","98.70","95.76","98.76","95.52","7.77M","1.51%"
"04/15/2016","97.23","97.71","97.80","96.96","6.55M","-0.77%"
"04/14/2016","97.98","97.65","98.27","97.36","6.16M","0.39%"
"04/13/2016","97.60","97.80","97.91","97.03","6.41M","0.09%"
"04/12/2016","97.51","95.69","97.94","95.43","8.78M","2.38%"
"04/11/2016","95.24","96.87","97.30","95.15","6.64M","-1.13%"
"04/08/2016","96.33","96.25","96.87","95.76","7.11M","1.62%"
"04/07/2016","94.79","94.37","95.03","94.08","6.82M","-0.05%"
"04/06/2016","94.84","93.15","95.00","92.82","6.84M","2.34%"
"04/05/2016","92.67","93.00","93.35","92.43","6.66M","-0.81%"
"04/04/2016","93.43","94.44","94.48","93.03","6.55M","-0.88%"
"04/01/2016","94.26","93.69","94.78","93.32","7.56M","-1.19%"
"03/31/2016","95.40","95.19","96.20","94.95","5.94M","0.16%"
"03/30/2016","95.25","96.35","96.69","95.16","6.18M","-0.07%"
"03/29/2016","95.32","93.79","95.39","92.94","6.62M","0.68%"
"03/28/2016","94.68","94.90","95.08","94.00","5.05M","-0.18%"
"03/24/2016","94.85","92.54","94.94","92.25","8.16M","1.35%"
"03/23/2016","93.59","94.72","94.81","93.04","10.30M","-2.00%"
"03/22/2016","95.50","95.75","96.91","95.32","7.57M","-0.97%"
"03/21/2016","96.44","97.02","97.54","95.91","8.04M","-1.28%"
"03/18/2016","97.69","97.85","97.91","95.86","14.44M","0.83%"
"03/17/2016","96.89","96.25","97.74","95.29","10.68M","1.56%"
"03/16/2016","95.40","94.72","96.14","93.72","9.97M","1.20%"
"03/15/2016","94.27","93.15","94.40","92.25","7.01M","0.01%"
"03/14/2016","94.26","93.57","94.83","93.09","6.90M","-0.34%"
"03/11/2016","94.58","94.95","96.14","93.38","14.10M","0.68%"
"03/10/2016","93.94","92.79","93.95","92.02","12.09M","1.21%"
"03/09/2016","92.82","89.70","94.64","89.47","19.32M","4.60%"
"03/08/2016","88.74","90.38","91.08","88.33","10.51M","-2.13%"
"03/07/2016","90.67","87.94","90.76","87.55","12.78M","3.12%"
"03/04/2016","87.93","87.42","88.62","86.70","9.33M","0.46%"
"03/03/2016","87.53","87.00","87.57","86.05","8.53M","0.45%"
"03/02/2016","87.14","85.40","87.18","84.40","9.64M","1.17%"
"03/01/2016","86.13","84.12","86.53","83.37","11.61M","3.22%"
"02/29/2016","83.44","84.94","85.19","83.07","11.55M","-1.08%"
"02/26/2016","84.35","86.97","87.10","84.28","9.37M","-1.11%"
"02/25/2016","85.30","85.67","85.71","83.74","9.45M","0.04%"
"02/24/2016","85.27","83.33","85.49","82.90","9.78M","0.42%"
